Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","54.377","46,72%"
"GALICIA","MULLERES","62.019","53,28%"

"A.S. A CORUÑA E CEE","HOMES","12.925","46,97%"
"A.S. A CORUÑA E CEE","MULLERES","14.594","53,03%"
"A.S. FERROL","HOMES","3.757","45,74%"
"A.S. FERROL","MULLERES","4.456","54,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.764","46,79%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.556","53,21%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.515","46,2%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.588","53,8%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.198","47,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.932","52,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.060","47,27%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.991","52,73%"
"A.S. VIGO","HOMES","11.158","46,38%"
"A.S. VIGO","MULLERES","12.902","53,62%"
