Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.594","45,2%"
"GALICIA","MULLERES","208.079","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.056","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.787","55,15%"
"A.S. FERROL","HOMES","12.405","44,6%"
"A.S. FERROL","MULLERES","15.408","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.357","44,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.877","55,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.685","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.958","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.365","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.261","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.658","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.785","54,17%"
"A.S. VIGO","HOMES","38.956","45,92%"
"A.S. VIGO","MULLERES","45.873","54,08%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
