Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","74.997","47,43%"
"GALICIA","MULLERES","83.123","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.641","47,5%"
"A.S. A CORUÑA E CEE","MULLERES","19.496","52,5%"
"A.S. FERROL","HOMES","4.960","46,71%"
"A.S. FERROL","MULLERES","5.658","53,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.299","47,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.195","52,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.415","46,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.501","53,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.664","47,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.550","52,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.549","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.468","52,09%"
"A.S. VIGO","HOMES","16.469","47,43%"
"A.S. VIGO","MULLERES","18.255","52,57%"
