Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","37.442","46,15%"
"GALICIA","MULLERES","43.696","53,85%"

"A.S. A CORUÑA E CEE","HOMES","8.482","46,39%"
"A.S. A CORUÑA E CEE","MULLERES","9.801","53,61%"
"A.S. FERROL","HOMES","2.601","45,71%"
"A.S. FERROL","MULLERES","3.089","54,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.070","46,04%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","4.771","53,96%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","4.997","45,59%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","5.964","54,41%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.977","46,14%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","4.642","53,86%"
"A.S. SANTIAGO E BARBANZA","HOMES","5.890","46,95%"
"A.S. SANTIAGO E BARBANZA","MULLERES","6.656","53,05%"
"A.S. VIGO","HOMES","7.425","45,84%"
"A.S. VIGO","MULLERES","8.773","54,16%"
