Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.383","45,1%"
"GALICIA","MULLERES","204.956","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.236","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.921","55,22%"
"A.S. FERROL","HOMES","12.131","44,49%"
"A.S. FERROL","MULLERES","15.138","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.816","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.411","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.311","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.672","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.154","45,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.087","54,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.208","45,76%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.325","54,24%"
"A.S. VIGO","HOMES","38.412","45,9%"
"A.S. VIGO","MULLERES","45.271","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
