Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.256","45,18%"
"GALICIA","MULLERES","207.771","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.942","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.665","55,16%"
"A.S. FERROL","HOMES","12.398","44,63%"
"A.S. FERROL","MULLERES","15.384","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.306","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.848","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.633","44,29%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.948","55,71%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.368","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.267","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.595","45,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.732","54,19%"
"A.S. VIGO","HOMES","38.900","45,93%"
"A.S. VIGO","MULLERES","45.798","54,07%"
"SEN A.S. ASIGNADA","HOMES","114","46,91%"
"SEN A.S. ASIGNADA","MULLERES","129","53,09%"
