Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","151.865","45,26%"
"GALICIA","MULLERES","183.681","54,74%"

"A.S. A CORUÑA E CEE","HOMES","33.071","45,17%"
"A.S. A CORUÑA E CEE","MULLERES","40.141","54,83%"
"A.S. FERROL","HOMES","10.481","44,73%"
"A.S. FERROL","MULLERES","12.950","55,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.699","44,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.980","55,68%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.298","44,27%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.033","55,73%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.552","45,48%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.041","54,52%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.133","45,88%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.753","54,12%"
"A.S. VIGO","HOMES","35.561","46,02%"
"A.S. VIGO","MULLERES","41.715","53,98%"
"SEN A.S. ASIGNADA","HOMES","70","50,72%"
"SEN A.S. ASIGNADA","MULLERES","68","49,28%"
