Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.993","44,98%"
"GALICIA","MULLERES","195.673","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.033","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.239","55,24%"
"A.S. FERROL","HOMES","11.267","44,32%"
"A.S. FERROL","MULLERES","14.153","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.754","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.365","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.331","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.655","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.354","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.259","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.103","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.128","54,35%"
"A.S. VIGO","HOMES","37.031","45,85%"
"A.S. VIGO","MULLERES","43.742","54,15%"
"SEN A.S. ASIGNADA","HOMES","120","47,62%"
"SEN A.S. ASIGNADA","MULLERES","132","52,38%"
