Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.157","45,24%"
"GALICIA","MULLERES","209.620","54,76%"

"A.S. A CORUÑA E CEE","HOMES","38.458","44,89%"
"A.S. A CORUÑA E CEE","MULLERES","47.218","55,11%"
"A.S. FERROL","HOMES","12.503","44,64%"
"A.S. FERROL","MULLERES","15.503","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.662","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.147","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.878","44,44%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.100","55,56%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.473","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.382","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.921","45,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.990","54,08%"
"A.S. VIGO","HOMES","39.153","45,9%"
"A.S. VIGO","MULLERES","46.153","54,1%"
"SEN A.S. ASIGNADA","HOMES","109","46,19%"
"SEN A.S. ASIGNADA","MULLERES","127","53,81%"
