Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","135.631","46,31%"
"GALICIA","MULLERES","157.269","53,69%"

"A.S. A CORUÑA E CEE","HOMES","29.432","46,38%"
"A.S. A CORUÑA E CEE","MULLERES","34.030","53,62%"
"A.S. FERROL","HOMES","8.773","46,22%"
"A.S. FERROL","MULLERES","10.207","53,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.701","45,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","17.458","54,29%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.088","45,46%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","19.304","54,54%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.950","46,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.407","53,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.075","46,52%"
"A.S. SANTIAGO E BARBANZA","MULLERES","20.780","53,48%"
"A.S. VIGO","HOMES","32.588","46,79%"
"A.S. VIGO","MULLERES","37.060","53,21%"
"SEN A.S. ASIGNADA","HOMES","24","51,06%"
"SEN A.S. ASIGNADA","MULLERES","23","48,94%"
