Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.798","45,17%"
"GALICIA","MULLERES","207.334","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.837","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.566","55,17%"
"A.S. FERROL","HOMES","12.354","44,59%"
"A.S. FERROL","MULLERES","15.351","55,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.242","44,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.790","55,28%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.550","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.857","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.346","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.256","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.515","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.659","54,21%"
"A.S. VIGO","HOMES","38.839","45,93%"
"A.S. VIGO","MULLERES","45.727","54,07%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
