Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.353","45,19%"
"GALICIA","MULLERES","207.871","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.958","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.706","55,17%"
"A.S. FERROL","HOMES","12.402","44,63%"
"A.S. FERROL","MULLERES","15.387","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.321","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.863","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.647","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.955","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.383","45,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.267","54,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.617","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.741","54,18%"
"A.S. VIGO","HOMES","38.911","45,92%"
"A.S. VIGO","MULLERES","45.822","54,08%"
"SEN A.S. ASIGNADA","HOMES","114","46,72%"
"SEN A.S. ASIGNADA","MULLERES","130","53,28%"
