Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","46.026","46,26%"
"GALICIA","MULLERES","53.459","53,74%"

"A.S. A CORUÑA E CEE","HOMES","10.735","46,51%"
"A.S. A CORUÑA E CEE","MULLERES","12.347","53,49%"
"A.S. FERROL","HOMES","3.363","45,58%"
"A.S. FERROL","MULLERES","4.016","54,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.977","46,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.776","53,72%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.838","45,71%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.935","54,29%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.057","46,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.880","53,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.034","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.932","53%"
"A.S. VIGO","HOMES","9.022","46,04%"
"A.S. VIGO","MULLERES","10.573","53,96%"
