Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","70.274","47,39%"
"GALICIA","MULLERES","78.008","52,61%"

"A.S. A CORUÑA E CEE","HOMES","16.470","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","18.224","52,53%"
"A.S. FERROL","HOMES","4.638","46,54%"
"A.S. FERROL","MULLERES","5.328","53,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.461","47,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.248","52,5%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.002","46,92%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.054","53,08%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.337","47,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.190","52,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.844","47,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.739","52,17%"
"A.S. VIGO","HOMES","15.522","47,4%"
"A.S. VIGO","MULLERES","17.225","52,6%"
