Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","56.486","46,89%"
"GALICIA","MULLERES","63.969","53,11%"

"A.S. A CORUÑA E CEE","HOMES","13.254","47%"
"A.S. A CORUÑA E CEE","MULLERES","14.947","53%"
"A.S. FERROL","HOMES","3.837","45,88%"
"A.S. FERROL","MULLERES","4.526","54,12%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.953","46,94%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.730","53,06%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.841","46,45%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.888","53,55%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.505","47,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.278","52,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.309","47,47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.194","52,53%"
"A.S. VIGO","HOMES","11.787","46,79%"
"A.S. VIGO","MULLERES","13.406","53,21%"
