Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.220","45,05%"
"GALICIA","MULLERES","202.786","54,95%"

"A.S. A CORUÑA E CEE","HOMES","36.695","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.318","55,26%"
"A.S. FERROL","HOMES","11.949","44,44%"
"A.S. FERROL","MULLERES","14.940","55,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.558","44,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.167","55,52%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.029","44,07%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.423","55,93%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.943","45,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.914","54,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.900","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.032","54,31%"
"A.S. VIGO","HOMES","38.027","45,88%"
"A.S. VIGO","MULLERES","44.859","54,12%"
"SEN A.S. ASIGNADA","HOMES","119","47,22%"
"SEN A.S. ASIGNADA","MULLERES","133","52,78%"
