Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.855","46,6%"
"GALICIA","MULLERES","60.563","53,4%"

"A.S. A CORUÑA E CEE","HOMES","12.490","46,81%"
"A.S. A CORUÑA E CEE","MULLERES","14.190","53,19%"
"A.S. FERROL","HOMES","3.681","45,78%"
"A.S. FERROL","MULLERES","4.359","54,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.558","46,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.358","53,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.357","46,07%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.443","53,93%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.996","47,01%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.759","52,99%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.900","47,17%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.849","52,83%"
"A.S. VIGO","HOMES","10.873","46,31%"
"A.S. VIGO","MULLERES","12.605","53,69%"
