Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","56.260","46,9%"
"GALICIA","MULLERES","63.694","53,1%"

"A.S. A CORUÑA E CEE","HOMES","13.218","46,99%"
"A.S. A CORUÑA E CEE","MULLERES","14.910","53,01%"
"A.S. FERROL","HOMES","3.828","45,86%"
"A.S. FERROL","MULLERES","4.520","54,14%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.937","46,95%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.708","53,05%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.801","46,44%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.843","53,56%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.471","47,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.238","52,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.275","47,49%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.151","52,51%"
"A.S. VIGO","HOMES","11.730","46,82%"
"A.S. VIGO","MULLERES","13.324","53,18%"
