Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.939","47,43%"
"GALICIA","MULLERES","84.181","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.853","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.757","52,53%"
"A.S. FERROL","HOMES","4.998","46,78%"
"A.S. FERROL","MULLERES","5.685","53,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.454","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.358","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.562","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.670","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.720","47,5%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.637","52,5%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.664","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.596","52,09%"
"A.S. VIGO","HOMES","16.688","47,45%"
"A.S. VIGO","MULLERES","18.478","52,55%"
