Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.279","44,98%"
"GALICIA","MULLERES","199.731","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.955","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.434","55,27%"
"A.S. FERROL","HOMES","11.631","44,3%"
"A.S. FERROL","MULLERES","14.622","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.148","44,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.793","55,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.706","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.128","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.705","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.654","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.460","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.574","54,37%"
"A.S. VIGO","HOMES","37.551","45,83%"
"A.S. VIGO","MULLERES","44.392","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","47,86%"
"SEN A.S. ASIGNADA","MULLERES","134","52,14%"
