Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.437","45,19%"
"GALICIA","MULLERES","207.944","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.974","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.719","55,16%"
"A.S. FERROL","HOMES","12.409","44,61%"
"A.S. FERROL","MULLERES","15.407","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.334","44,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.868","55,25%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.659","44,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.964","55,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.383","45,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.267","54,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.633","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.758","54,18%"
"A.S. VIGO","HOMES","38.933","45,93%"
"A.S. VIGO","MULLERES","45.831","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
