Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.082","45,18%"
"GALICIA","MULLERES","207.592","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.902","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.629","55,16%"
"A.S. FERROL","HOMES","12.379","44,61%"
"A.S. FERROL","MULLERES","15.371","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.284","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.820","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.604","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.910","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.360","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.269","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.554","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.698","54,21%"
"A.S. VIGO","HOMES","38.884","45,94%"
"A.S. VIGO","MULLERES","45.766","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,13%"
"SEN A.S. ASIGNADA","MULLERES","129","52,87%"
