Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.816","44,98%"
"GALICIA","MULLERES","200.366","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.111","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.614","55,27%"
"A.S. FERROL","HOMES","11.689","44,32%"
"A.S. FERROL","MULLERES","14.688","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.205","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.856","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.755","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.182","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.767","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.725","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.534","45,6%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.687","54,4%"
"A.S. VIGO","HOMES","37.634","45,83%"
"A.S. VIGO","MULLERES","44.479","54,17%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
