Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","129.893","46,51%"
"GALICIA","MULLERES","149.408","53,49%"

"A.S. A CORUÑA E CEE","HOMES","28.260","46,57%"
"A.S. A CORUÑA E CEE","MULLERES","32.419","53,43%"
"A.S. FERROL","HOMES","8.418","46,4%"
"A.S. FERROL","MULLERES","9.726","53,6%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.883","45,94%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","16.337","54,06%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.288","45,85%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","18.058","54,15%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.299","46,58%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","17.545","53,42%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.296","46,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","19.773","53,34%"
"A.S. VIGO","HOMES","31.442","46,94%"
"A.S. VIGO","MULLERES","35.543","53,06%"
"SEN A.S. ASIGNADA","HOMES","7","50%"
"SEN A.S. ASIGNADA","MULLERES","7","50%"
