Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.145","44,98%"
"GALICIA","MULLERES","199.572","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.921","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.388","55,27%"
"A.S. FERROL","HOMES","11.614","44,3%"
"A.S. FERROL","MULLERES","14.603","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.128","44,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.773","55,68%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.699","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.115","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.687","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.634","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.436","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.548","54,38%"
"A.S. VIGO","HOMES","37.537","45,82%"
"A.S. VIGO","MULLERES","44.377","54,18%"
"SEN A.S. ASIGNADA","HOMES","123","47,86%"
"SEN A.S. ASIGNADA","MULLERES","134","52,14%"
