Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","63.535","47,18%"
"GALICIA","MULLERES","71.140","52,82%"

"A.S. A CORUÑA E CEE","HOMES","14.575","47,26%"
"A.S. A CORUÑA E CEE","MULLERES","16.266","52,74%"
"A.S. FERROL","HOMES","4.172","45,96%"
"A.S. FERROL","MULLERES","4.905","54,04%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","6.740","47,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","7.500","52,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.560","46,74%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.614","53,26%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","7.588","47,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","8.409","52,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.180","47,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.103","52,39%"
"A.S. VIGO","HOMES","13.720","47,21%"
"A.S. VIGO","MULLERES","15.343","52,79%"
