Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","76.745","47,41%"
"GALICIA","MULLERES","85.143","52,59%"

"A.S. A CORUÑA E CEE","HOMES","18.005","47,45%"
"A.S. A CORUÑA E CEE","MULLERES","19.944","52,55%"
"A.S. FERROL","HOMES","5.052","46,82%"
"A.S. FERROL","MULLERES","5.739","53,18%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.535","47,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.457","52,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.756","46,99%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.878","53,01%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.789","47,46%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.729","52,54%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.745","47,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.688","52,1%"
"A.S. VIGO","HOMES","16.863","47,41%"
"A.S. VIGO","MULLERES","18.708","52,59%"
