Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","140.173","46,02%"
"GALICIA","MULLERES","164.434","53,98%"

"A.S. A CORUÑA E CEE","HOMES","30.424","46,03%"
"A.S. A CORUÑA E CEE","MULLERES","35.669","53,97%"
"A.S. FERROL","HOMES","9.275","45,8%"
"A.S. FERROL","MULLERES","10.976","54,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.256","45,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.352","54,61%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.726","45%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.440","55%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.377","46,12%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.135","53,88%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.636","46,41%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.516","53,59%"
"A.S. VIGO","HOMES","33.442","46,6%"
"A.S. VIGO","MULLERES","38.319","53,4%"
"SEN A.S. ASIGNADA","HOMES","37","57,81%"
"SEN A.S. ASIGNADA","MULLERES","27","42,19%"
