Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.340","45,05%"
"GALICIA","MULLERES","202.896","54,95%"

"A.S. A CORUÑA E CEE","HOMES","36.720","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.341","55,25%"
"A.S. FERROL","HOMES","11.967","44,47%"
"A.S. FERROL","MULLERES","14.946","55,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.574","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.176","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.053","44,07%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.450","55,93%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.946","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.923","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.915","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.049","54,31%"
"A.S. VIGO","HOMES","38.046","45,88%"
"A.S. VIGO","MULLERES","44.878","54,12%"
"SEN A.S. ASIGNADA","HOMES","119","47,22%"
"SEN A.S. ASIGNADA","MULLERES","133","52,78%"
