Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.914","45,17%"
"GALICIA","MULLERES","207.435","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.863","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.593","55,17%"
"A.S. FERROL","HOMES","12.360","44,59%"
"A.S. FERROL","MULLERES","15.362","55,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.262","44,73%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.805","55,27%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.569","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.884","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.352","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.256","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.531","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.672","54,21%"
"A.S. VIGO","HOMES","38.862","45,94%"
"A.S. VIGO","MULLERES","45.735","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
