Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.947","45,01%"
"GALICIA","MULLERES","201.492","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.362","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.921","55,26%"
"A.S. FERROL","HOMES","11.808","44,41%"
"A.S. FERROL","MULLERES","14.779","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.367","44,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.031","55,63%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.873","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.287","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.852","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.822","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.724","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.858","54,34%"
"A.S. VIGO","HOMES","37.840","45,87%"
"A.S. VIGO","MULLERES","44.660","54,13%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
