Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.402","44,97%"
"GALICIA","MULLERES","198.722","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.735","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.150","55,27%"
"A.S. FERROL","HOMES","11.528","44,33%"
"A.S. FERROL","MULLERES","14.478","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.021","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.660","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.625","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.047","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.594","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.564","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.361","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.453","54,37%"
"A.S. VIGO","HOMES","37.414","45,82%"
"A.S. VIGO","MULLERES","44.237","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
