Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","21.498","45,71%"
"GALICIA","MULLERES","25.532","54,29%"

"A.S. A CORUÑA E CEE","HOMES","4.950","46,27%"
"A.S. A CORUÑA E CEE","MULLERES","5.748","53,73%"
"A.S. FERROL","HOMES","1.312","44,28%"
"A.S. FERROL","MULLERES","1.651","55,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.626","45,83%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.104","54,17%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.142","44,32%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.947","55,68%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.269","46,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.610","53,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.145","46,38%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.636","53,62%"
"A.S. VIGO","HOMES","4.054","45,6%"
"A.S. VIGO","MULLERES","4.836","54,4%"
