Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.600","45,01%"
"GALICIA","MULLERES","201.126","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.279","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.816","55,26%"
"A.S. FERROL","HOMES","11.781","44,38%"
"A.S. FERROL","MULLERES","14.762","55,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.319","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.981","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.841","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.240","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.827","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.795","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.662","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.795","54,35%"
"A.S. VIGO","HOMES","37.770","45,85%"
"A.S. VIGO","MULLERES","44.603","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
