Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","76.028","47,43%"
"GALICIA","MULLERES","84.278","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.876","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.781","52,53%"
"A.S. FERROL","HOMES","5.006","46,79%"
"A.S. FERROL","MULLERES","5.692","53,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.461","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.371","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.588","46,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.692","53,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.727","47,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.642","52,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.670","47,89%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.612","52,11%"
"A.S. VIGO","HOMES","16.700","47,46%"
"A.S. VIGO","MULLERES","18.488","52,54%"
