Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.168","45,02%"
"GALICIA","MULLERES","201.726","54,98%"

"A.S. A CORUÑA E CEE","HOMES","36.439","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.009","55,26%"
"A.S. FERROL","HOMES","11.835","44,42%"
"A.S. FERROL","MULLERES","14.806","55,58%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.377","44,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.030","55,62%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.903","44,03%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.304","55,97%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.869","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.837","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.752","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.895","54,35%"
"A.S. VIGO","HOMES","37.872","45,86%"
"A.S. VIGO","MULLERES","44.711","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
