Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","138.265","46,17%"
"GALICIA","MULLERES","161.228","53,83%"

"A.S. A CORUÑA E CEE","HOMES","30.010","46,19%"
"A.S. A CORUÑA E CEE","MULLERES","34.965","53,81%"
"A.S. FERROL","HOMES","9.045","46,05%"
"A.S. FERROL","MULLERES","10.596","53,95%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.026","45,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","17.965","54,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.467","45,22%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","19.945","54,78%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.201","46,29%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.799","53,71%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.424","46,52%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.184","53,48%"
"A.S. VIGO","HOMES","33.061","46,69%"
"A.S. VIGO","MULLERES","37.750","53,31%"
"SEN A.S. ASIGNADA","HOMES","31","56,36%"
"SEN A.S. ASIGNADA","MULLERES","24","43,64%"
