Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.115","44,98%"
"GALICIA","MULLERES","199.547","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.921","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.380","55,27%"
"A.S. FERROL","HOMES","11.611","44,3%"
"A.S. FERROL","MULLERES","14.598","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.118","44,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.772","55,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.695","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.113","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.683","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.631","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.433","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.542","54,37%"
"A.S. VIGO","HOMES","37.531","45,82%"
"A.S. VIGO","MULLERES","44.378","54,18%"
"SEN A.S. ASIGNADA","HOMES","123","48,05%"
"SEN A.S. ASIGNADA","MULLERES","133","51,95%"
