Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.780","45,01%"
"GALICIA","MULLERES","201.315","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.322","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.871","55,26%"
"A.S. FERROL","HOMES","11.793","44,39%"
"A.S. FERROL","MULLERES","14.771","55,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.351","44,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.009","55,63%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.856","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.263","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.840","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.812","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.691","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.824","54,35%"
"A.S. VIGO","HOMES","37.806","45,86%"
"A.S. VIGO","MULLERES","44.631","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
