Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","103.209","47,52%"
"GALICIA","MULLERES","113.967","52,48%"

"A.S. A CORUÑA E CEE","HOMES","22.302","47,58%"
"A.S. A CORUÑA E CEE","MULLERES","24.566","52,42%"
"A.S. FERROL","HOMES","6.648","47,37%"
"A.S. FERROL","MULLERES","7.386","52,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","10.729","47,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","11.861","52,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","12.269","47,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","13.683","52,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","12.456","47,6%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","13.712","52,4%"
"A.S. SANTIAGO E BARBANZA","HOMES","13.822","47,39%"
"A.S. SANTIAGO E BARBANZA","MULLERES","15.345","52,61%"
"A.S. VIGO","HOMES","24.983","47,68%"
"A.S. VIGO","MULLERES","27.414","52,32%"
