Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.031","44,98%"
"GALICIA","MULLERES","195.723","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.040","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.246","55,24%"
"A.S. FERROL","HOMES","11.273","44,32%"
"A.S. FERROL","MULLERES","14.161","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.759","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.373","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.333","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.659","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.361","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.268","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.105","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.127","54,35%"
"A.S. VIGO","HOMES","37.040","45,84%"
"A.S. VIGO","MULLERES","43.758","54,16%"
"SEN A.S. ASIGNADA","HOMES","120","47,81%"
"SEN A.S. ASIGNADA","MULLERES","131","52,19%"
