Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","49.983","46,44%"
"GALICIA","MULLERES","57.653","53,56%"

"A.S. A CORUÑA E CEE","HOMES","11.934","46,72%"
"A.S. A CORUÑA E CEE","MULLERES","13.612","53,28%"
"A.S. FERROL","HOMES","3.587","45,71%"
"A.S. FERROL","MULLERES","4.261","54,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.326","46,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.101","53,39%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.108","45,83%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.220","54,17%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.586","46,78%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.355","53,22%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.475","46,94%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.449","53,06%"
"A.S. VIGO","HOMES","9.967","46,1%"
"A.S. VIGO","MULLERES","11.655","53,9%"
