Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.265","44,97%"
"GALICIA","MULLERES","197.336","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.404","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.760","55,28%"
"A.S. FERROL","HOMES","11.404","44,29%"
"A.S. FERROL","MULLERES","14.346","55,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.897","44,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.517","55,72%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.500","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.861","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.505","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.440","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.233","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.319","54,39%"
"A.S. VIGO","HOMES","37.199","45,83%"
"A.S. VIGO","MULLERES","43.961","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","48,24%"
"SEN A.S. ASIGNADA","MULLERES","132","51,76%"
