Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","43.731","46,22%"
"GALICIA","MULLERES","50.874","53,78%"

"A.S. A CORUÑA E CEE","HOMES","10.000","46,36%"
"A.S. A CORUÑA E CEE","MULLERES","11.569","53,64%"
"A.S. FERROL","HOMES","3.140","45,54%"
"A.S. FERROL","MULLERES","3.755","54,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.737","46,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.488","53,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.662","45,67%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.735","54,33%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.799","46,39%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.546","53,61%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.793","46,94%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.680","53,06%"
"A.S. VIGO","HOMES","8.600","45,99%"
"A.S. VIGO","MULLERES","10.101","54,01%"
