Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.941","45,12%"
"GALICIA","MULLERES","205.493","54,88%"

"A.S. A CORUÑA E CEE","HOMES","37.338","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","46.028","55,21%"
"A.S. FERROL","HOMES","12.202","44,55%"
"A.S. FERROL","MULLERES","15.185","55,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.933","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.544","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.354","44,2%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.698","55,8%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.194","45,37%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.114","54,63%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.305","45,77%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.424","54,23%"
"A.S. VIGO","HOMES","38.500","45,9%"
"A.S. VIGO","MULLERES","45.369","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
