Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.478","45,21%"
"GALICIA","MULLERES","209.000","54,79%"

"A.S. A CORUÑA E CEE","HOMES","38.272","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","47.057","55,15%"
"A.S. FERROL","HOMES","12.463","44,63%"
"A.S. FERROL","MULLERES","15.460","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.550","44,85%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.044","55,15%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.793","44,4%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.039","55,6%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.416","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.333","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.818","45,89%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.907","54,11%"
"A.S. VIGO","HOMES","39.055","45,9%"
"A.S. VIGO","MULLERES","46.033","54,1%"
"SEN A.S. ASIGNADA","HOMES","111","46,64%"
"SEN A.S. ASIGNADA","MULLERES","127","53,36%"
