Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","27.207","45,84%"
"GALICIA","MULLERES","32.151","54,16%"

"A.S. A CORUÑA E CEE","HOMES","5.950","46,21%"
"A.S. A CORUÑA E CEE","MULLERES","6.925","53,79%"
"A.S. FERROL","HOMES","1.730","44,95%"
"A.S. FERROL","MULLERES","2.119","55,05%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.119","45,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.695","54,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.644","44,81%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.489","55,19%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.991","45,66%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.560","54,34%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.325","47,02%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.874","52,98%"
"A.S. VIGO","HOMES","5.448","45,64%"
"A.S. VIGO","MULLERES","6.489","54,36%"
