Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","22.275","45,65%"
"GALICIA","MULLERES","26.518","54,35%"

"A.S. A CORUÑA E CEE","HOMES","5.108","46,13%"
"A.S. A CORUÑA E CEE","MULLERES","5.965","53,87%"
"A.S. FERROL","HOMES","1.389","44,41%"
"A.S. FERROL","MULLERES","1.739","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.706","45,65%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.222","54,35%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.175","44,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.991","55,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.382","46,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.769","53,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.253","46,55%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.735","53,45%"
"A.S. VIGO","HOMES","4.262","45,54%"
"A.S. VIGO","MULLERES","5.097","54,46%"
