Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.696","46,66%"
"GALICIA","MULLERES","61.381","53,34%"

"A.S. A CORUÑA E CEE","HOMES","12.735","46,89%"
"A.S. A CORUÑA E CEE","MULLERES","14.425","53,11%"
"A.S. FERROL","HOMES","3.735","45,69%"
"A.S. FERROL","MULLERES","4.439","54,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.684","46,76%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.471","53,24%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.453","46,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.523","53,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.074","47,11%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.820","52,89%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.991","47,21%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.935","52,79%"
"A.S. VIGO","HOMES","11.024","46,33%"
"A.S. VIGO","MULLERES","12.768","53,67%"
