Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.105","47,43%"
"GALICIA","MULLERES","83.229","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.672","47,51%"
"A.S. A CORUÑA E CEE","MULLERES","19.526","52,49%"
"A.S. FERROL","HOMES","4.961","46,71%"
"A.S. FERROL","MULLERES","5.660","53,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.318","47,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.214","52,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.420","46,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.505","53,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.675","47,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.561","52,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.571","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.493","52,09%"
"A.S. VIGO","HOMES","16.488","47,44%"
"A.S. VIGO","MULLERES","18.270","52,56%"
