Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","55.042","46,77%"
"GALICIA","MULLERES","62.633","53,23%"

"A.S. A CORUÑA E CEE","HOMES","13.050","46,98%"
"A.S. A CORUÑA E CEE","MULLERES","14.727","53,02%"
"A.S. FERROL","HOMES","3.782","45,75%"
"A.S. FERROL","MULLERES","4.484","54,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.838","46,84%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.627","53,16%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.595","46,26%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.661","53,74%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.311","47,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.039","52,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.129","47,31%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.052","52,69%"
"A.S. VIGO","HOMES","11.337","46,5%"
"A.S. VIGO","MULLERES","13.043","53,5%"
