Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","124.049","46,73%"
"GALICIA","MULLERES","141.391","53,27%"

"A.S. A CORUÑA E CEE","HOMES","26.902","46,77%"
"A.S. A CORUÑA E CEE","MULLERES","30.620","53,23%"
"A.S. FERROL","HOMES","8.144","46,66%"
"A.S. FERROL","MULLERES","9.310","53,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.215","46,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","15.265","53,6%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.638","46,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","16.991","53,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.672","46,79%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.685","53,21%"
"A.S. SANTIAGO E BARBANZA","HOMES","16.431","46,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","18.686","53,21%"
"A.S. VIGO","HOMES","30.047","47,04%"
"A.S. VIGO","MULLERES","33.834","52,96%"
