Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","152.430","45,24%"
"GALICIA","MULLERES","184.524","54,76%"

"A.S. A CORUÑA E CEE","HOMES","33.228","45,15%"
"A.S. A CORUÑA E CEE","MULLERES","40.361","54,85%"
"A.S. FERROL","HOMES","10.528","44,76%"
"A.S. FERROL","MULLERES","12.991","55,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.740","44,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.064","55,72%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.356","44,23%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.143","55,77%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.606","45,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.134","54,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.223","45,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.869","54,13%"
"A.S. VIGO","HOMES","35.679","46%"
"A.S. VIGO","MULLERES","41.890","54%"
"SEN A.S. ASIGNADA","HOMES","70","49,3%"
"SEN A.S. ASIGNADA","MULLERES","72","50,7%"
