Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","76.265","47,42%"
"GALICIA","MULLERES","84.551","52,58%"

"A.S. A CORUÑA E CEE","HOMES","17.937","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.851","52,53%"
"A.S. FERROL","HOMES","5.028","46,8%"
"A.S. FERROL","MULLERES","5.716","53,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.483","47,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.389","52,53%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.641","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.760","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.743","47,5%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.665","52,5%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.697","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.632","52,09%"
"A.S. VIGO","HOMES","16.736","47,45%"
"A.S. VIGO","MULLERES","18.538","52,55%"
