Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","94.196","47,63%"
"GALICIA","MULLERES","103.576","52,37%"

"A.S. A CORUÑA E CEE","HOMES","20.637","47,59%"
"A.S. A CORUÑA E CEE","MULLERES","22.723","52,41%"
"A.S. FERROL","HOMES","6.015","47,54%"
"A.S. FERROL","MULLERES","6.638","52,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","9.875","47,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","10.840","52,33%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","11.416","47,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","12.686","52,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","11.314","47,64%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","12.433","52,36%"
"A.S. SANTIAGO E BARBANZA","HOMES","12.400","47,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","13.581","52,27%"
"A.S. VIGO","HOMES","22.539","47,74%"
"A.S. VIGO","MULLERES","24.675","52,26%"
