Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.224","45,18%"
"GALICIA","MULLERES","207.736","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.930","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.658","55,16%"
"A.S. FERROL","HOMES","12.394","44,63%"
"A.S. FERROL","MULLERES","15.377","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.303","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.846","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.629","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.939","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.363","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.274","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.596","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.723","54,18%"
"A.S. VIGO","HOMES","38.895","45,93%"
"A.S. VIGO","MULLERES","45.790","54,07%"
"SEN A.S. ASIGNADA","HOMES","114","46,91%"
"SEN A.S. ASIGNADA","MULLERES","129","53,09%"
