Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.214","45,15%"
"GALICIA","MULLERES","206.769","54,85%"

"A.S. A CORUÑA E CEE","HOMES","37.647","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","46.396","55,21%"
"A.S. FERROL","HOMES","12.301","44,56%"
"A.S. FERROL","MULLERES","15.303","55,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.158","44,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.720","55,32%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.502","44,26%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.817","55,74%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.300","45,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.215","54,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.446","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.574","54,21%"
"A.S. VIGO","HOMES","38.745","45,93%"
"A.S. VIGO","MULLERES","45.613","54,07%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
