Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.590","45,19%"
"GALICIA","MULLERES","208.079","54,81%"

"A.S. A CORUÑA E CEE","HOMES","38.052","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.788","55,15%"
"A.S. FERROL","HOMES","12.406","44,6%"
"A.S. FERROL","MULLERES","15.410","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.355","44,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.875","55,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.684","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.959","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.368","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.260","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.656","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.783","54,17%"
"A.S. VIGO","HOMES","38.957","45,92%"
"A.S. VIGO","MULLERES","45.874","54,08%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
