Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.711","44,98%"
"GALICIA","MULLERES","195.323","55,02%"

"A.S. A CORUÑA E CEE","HOMES","34.969","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.156","55,24%"
"A.S. FERROL","HOMES","11.237","44,32%"
"A.S. FERROL","MULLERES","14.115","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.718","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.325","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.276","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.601","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.337","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.227","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.063","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.088","54,36%"
"A.S. VIGO","HOMES","36.993","45,85%"
"A.S. VIGO","MULLERES","43.682","54,15%"
"SEN A.S. ASIGNADA","HOMES","118","47,77%"
"SEN A.S. ASIGNADA","MULLERES","129","52,23%"
