Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.397","45,08%"
"GALICIA","MULLERES","203.911","54,92%"

"A.S. A CORUÑA E CEE","HOMES","36.967","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.598","55,23%"
"A.S. FERROL","HOMES","12.055","44,49%"
"A.S. FERROL","MULLERES","15.042","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.718","44,58%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.272","55,42%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.226","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.579","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.042","45,29%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.999","54,71%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.065","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.202","54,29%"
"A.S. VIGO","HOMES","38.207","45,87%"
"A.S. VIGO","MULLERES","45.087","54,13%"
"SEN A.S. ASIGNADA","HOMES","117","46,99%"
"SEN A.S. ASIGNADA","MULLERES","132","53,01%"
