Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","25.706","45,76%"
"GALICIA","MULLERES","30.473","54,24%"

"A.S. A CORUÑA E CEE","HOMES","5.630","46,19%"
"A.S. A CORUÑA E CEE","MULLERES","6.558","53,81%"
"A.S. FERROL","HOMES","1.645","44,6%"
"A.S. FERROL","MULLERES","2.043","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.995","45,87%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.534","54,13%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.491","44,56%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.344","55,44%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.827","45,66%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.364","54,34%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.963","46,88%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.491","53,12%"
"A.S. VIGO","HOMES","5.155","45,64%"
"A.S. VIGO","MULLERES","6.139","54,36%"
