Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.566","45,09%"
"GALICIA","MULLERES","204.075","54,91%"

"A.S. A CORUÑA E CEE","HOMES","37.028","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.651","55,21%"
"A.S. FERROL","HOMES","12.063","44,49%"
"A.S. FERROL","MULLERES","15.054","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.727","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.287","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.241","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.586","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.069","45,31%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.013","54,69%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.080","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.224","54,29%"
"A.S. VIGO","HOMES","38.241","45,87%"
"A.S. VIGO","MULLERES","45.128","54,13%"
"SEN A.S. ASIGNADA","HOMES","117","46,99%"
"SEN A.S. ASIGNADA","MULLERES","132","53,01%"
