Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.867","45,2%"
"GALICIA","MULLERES","208.380","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.114","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.885","55,16%"
"A.S. FERROL","HOMES","12.427","44,63%"
"A.S. FERROL","MULLERES","15.420","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.415","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.943","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.723","44,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.981","55,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.375","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.281","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.718","45,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.827","54,15%"
"A.S. VIGO","HOMES","38.984","45,92%"
"A.S. VIGO","MULLERES","45.913","54,08%"
"SEN A.S. ASIGNADA","HOMES","111","46,06%"
"SEN A.S. ASIGNADA","MULLERES","130","53,94%"
