Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","67.308","47,34%"
"GALICIA","MULLERES","74.857","52,66%"

"A.S. A CORUÑA E CEE","HOMES","15.545","47,42%"
"A.S. A CORUÑA E CEE","MULLERES","17.237","52,58%"
"A.S. FERROL","HOMES","4.445","46,52%"
"A.S. FERROL","MULLERES","5.110","53,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.172","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","7.939","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.820","46,86%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.869","53,14%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.072","47,61%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","8.881","52,39%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.539","47,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.480","52,35%"
"A.S. VIGO","HOMES","14.715","47,38%"
"A.S. VIGO","MULLERES","16.341","52,62%"
